-144.730, -22.064  
-144.230, -1.559  
-143.730, 8.911  
-143.230, 5.976  
-142.730, -1.458  
-142.230, -7.554  
-141.730, -20.560  
-141.230, -17.006  
-140.730, 6.848  
-140.230, 19.667  
-139.730, 17.812  
-139.230, -5.625  
-138.730, -35.438  
-138.230, -22.821  
-137.730, 6.001  
-137.230, 0.413  
-136.730, -46.396  
-136.230, -26.531  
-135.730, 5.455  
-135.230, 29.732  
-134.730, 28.336  
-134.230, -9.748  
-133.730, -11.887  
-133.230, -2.006  
-132.730, 11.712  
-132.230, -27.251  
-131.730, -10.704  
-131.230, 8.940  
-130.730, 5.150  
-130.230, -16.788  
-129.730, -13.116  
-129.230, 22.562  
-128.730, 2.302  
-128.230, -8.698  
-127.730, 6.924  
-127.230, -13.601  
-126.730, -14.469  
-126.230, 8.979  
-125.730, 39.003  
-125.230, 27.820  
-124.730, -0.437  
-124.230, -26.716  
-123.730, 10.969  
-123.230, -15.060  
-122.730, -25.377  
-122.230, 1.435  
-121.730, 9.316  
-121.230, 25.013  
-120.730, 47.514  
-120.230, -16.611  
-119.730, -10.309  
-119.230, 3.631  
-118.730, 15.415  
-118.230, -5.312  
-117.730, -3.274  
-117.230, 18.536  
-116.730, 29.422  
-116.230, 1.611  
-115.730, -22.031  
-115.230, -17.538  
-114.730, -45.623  
-114.230, 2.317  
-113.730, 50.684  
-113.230, 44.994  
-112.730, 20.745  
-112.230, -1.262  
-111.730, -20.245  
-111.230, -24.762  
-110.730, 11.263  
-110.230, 1.999  
-109.730, 3.080  
-109.230, 22.941  
-108.730, 25.125  
-108.230, -4.560  
-107.730, -18.514  
-107.230, -2.413  
-106.730, 4.812  
-106.230, 3.241  
-105.730, 1.106  
-105.230, -1.684  
-104.730, -10.064  
-104.230, 10.430  
-103.730, 8.173  
-103.230, 0.856  
-102.730, -6.578  
-102.230, -23.490  
-101.730, -3.180  
-101.230, 10.134  
-100.730, 8.494  
-100.230, 12.943  
-99.730, -29.035  
-99.230, -31.469  
-98.730, -16.999  
-98.230, -3.165  
-97.730, 11.707  
-97.230, 22.612  
-96.730, 24.321  
-96.230, 24.708  
-95.730, -4.827  
-95.230, -33.806  
-94.730, -35.211  
-94.230, 13.043  
-93.730, -4.384  
-93.230, -9.599  
-92.730, -2.914  
-92.230, 11.370  
-91.730, 8.601  
-91.230, 7.983  
-90.730, 17.705  
-90.230, 27.612  
-89.730, 32.870  
-89.230, 20.396  
-88.730, -52.814  
-88.230, -90.933  
-87.730, -25.545  
-87.230, -35.579  
-86.730, 4.196  
-86.230, 76.294  
-85.730, 59.095  
-85.230, -17.139  
-84.730, -17.674  
-84.230, -1.994  
-83.730, 17.710  
-83.230, 21.693  
-82.730, 3.353  
-82.230, -29.612  
-81.730, -12.000  
-81.230, 4.493  
-80.730, 15.735  
-80.230, 28.732  
-79.730, -23.113  
-79.230, -49.120  
-78.730, 19.155  
-78.230, 50.801  
-77.730, 42.129  
-77.230, 22.597  
-76.730, 2.487  
-76.230, -15.905  
-75.730, -14.544  
-75.230, 18.059  
-74.730, 29.522  
-74.230, -4.652  
-73.730, -21.826  
-73.230, 8.094  
-72.730, 9.276  
-72.230, 11.981  
-71.730, 15.835  
-71.230, 22.180  
-70.730, 15.186  
-70.230, 33.253  
-69.730, 23.456  
-69.230, -31.149  
-68.730, -38.968  
-68.230, -41.409  
-67.730, 9.607  
-67.230, 14.194  
-66.730, 8.860  
-66.230, 2.500  
-65.730, -3.587  
-65.230, -2.833  
-64.730, 18.936  
-64.230, 11.564  
-63.730, -3.746  
-63.230, -19.073  
-62.730, -29.420  
-62.230, -19.482  
-61.730, 7.700  
-61.230, 20.322  
-60.730, 17.718  
-60.230, 30.895  
-59.730, -15.392  
-59.230, -19.652  
-58.730, -4.774  
-58.230, 10.814  
-57.730, 9.990  
-57.230, -5.860  
-56.730, -20.787  
-56.230, 5.546  
-55.730, 7.735  
-55.230, 13.163  
-54.730, 18.699  
-54.230, -20.243  
-53.730, 1.470  
-53.230, 7.762  
-52.730, 0.363  
-52.230, 17.944  
-51.730, -5.723  
-51.230, -26.968  
-50.730, -4.094  
-50.230, -22.443  
-49.730, -11.862  
-49.230, 22.138  
-48.730, 15.962  
-48.230, 16.413  
-47.730, 31.849  
-47.230, 35.477  
-46.730, -1.477  
-46.230, -72.690  
