1455,0,1,1,1
1514,1,0,1,1
1518,1,0,1,1
1571,0,1,1,1
1629,1,0,1,1
1647,2,0,2,2
1689,2,0,2,2
1776,2,0,2,2
1778,2,0,2,2
1779,1,0,1,1
1830,3,0,3,3
1831,2,0,2,2
1834,1,0,1,1
1835,1,0,1,1
1849,1,0,1,1
1850,2,0,2,2
1855,1,0,1,1
1858,1,0,1,1
1859,1,0,1,1
1860,1,0,1,1
1950,1,0,1,1
1952,3,0,3,3
1953,1,0,1,1
2035,1,1,1,2
2049,1,0,1,1
2087,1,0,1,1
2090,132,0,132,132
2091,28,0,28,28
2155,14,0,14,14
2156,1,0,1,1
2165,1,1,1,2
2173,2,0,2,2
2174,6,0,6,6
