2466,1,0,1,1
2589,1,0,1,1
2626,4,2,4,6
2636,16,4,17,20
2662,27,12,32,39
2678,38,23,47,61
2779,0,1,1,1
2784,5,9,11,14
2849,1,0,1,1
2864,1,0,1,1
2869,1,1,1,2
2871,0,1,1,1
2934,2,0,2,2
2937,0,1,1,1
2990,2,0,2,2
3043,2,0,2,2
3202,0,1,1,1
3206,0,1,1,1
3232,1,0,1,1
3233,1,0,1,1
3325,0,1,1,1
3364,1,0,1,1
3392,0,1,1,1
3412,1,0,1,1
